player_id,name,current_value,current_date,peak_value,peak_date,days_since_update,is_stale,total_goals,total_assists,total_minutes,total_appearances,total_yellow_cards,total_red_cards,goals_per_90,assists_per_90,date_of_birth,position,sub_position,foot,height_in_cm,country_of_citizenship,age,log_value,age_squared,recent_goals_per_90,recent_assists_per_90,recent_minutes,league_tier,league_tier_missing,predicted_log_value,residual
601143,Nikolas Veratschnig,1500000,2025-12-19,1500000,2025-06-05,70,False,0,0,681,28,5,0,0.0,0.0,2003-01-24,Midfield,Right Midfield,right,180.0,Austria,22.902121834360027,14.220976332738882,524.5071845158703,0.0,0.0,636.0,3.0,0,14.198698119864636,0.02227821287424625
599419,Max Rosenfelder,8000000,2025-12-19,8000000,2025-06-05,70,False,1,0,1791,39,2,0,0.050251256281407,0.0,2003-02-10,Defender,Centre-Back,right,186.0,Germany,22.855578370978783,15.894952224644102,522.3774626719531,0.08341056533827618,0.0,1079.0,3.0,0,14.973330638113248,0.9216215865308541
620295,Mio Backhaus,10000000,2025-12-19,10000000,2025-12-19,70,False,0,0,4051,46,3,0,0.0,0.0,2004-04-16,Goalkeeper,Goalkeeper,right,194.0,Germany,21.675564681724847,16.118095750958314,469.83010427163754,0.0,0.0,1080.0,3.0,0,15.477138964491369,0.6409567864669459
533295,Patrick Wimmer,15000000,2025-12-19,18000000,2023-06-22,70,False,16,26,7586,122,27,2,0.1898233588188768,0.3084629580806749,2001-05-30,Attack,Right Winger,right,182.0,Austria,24.555783709787818,16.52356082573315,602.9865136018808,0.2606177606177606,0.2606177606177606,2072.0,3.0,0,16.03837990112144,0.4851809246117078
467437,Malik Tillman,35000000,2025-12-19,35000000,2025-10-14,70,False,41,25,8806,136,18,0,0.4190324778560073,0.2555076084487849,2002-05-28,Midfield,Attacking Midfield,right,187.0,United States,23.561943874058866,17.370858648025116,555.1651991243001,0.47593865679534636,0.047593865679534636,1891.0,2.0,0,16.18371131893402,1.187147329091097
526845,Noah Atubolu,20000000,2025-12-19,20000000,2025-12-19,70,False,0,0,8623,96,2,0,0.0,0.0,2002-05-25,Goalkeeper,Goalkeeper,right,190.0,Germany,23.57015742642026,16.811242881518265,555.5523211062341,0.0,0.0,3118.0,3.0,0,16.820871443446645,-0.009628561928380464
453016,Anthony Caci,10000000,2025-12-19,12000000,2025-06-05,70,False,7,24,16418,214,25,0,0.0383725179680838,0.1315629187477159,1997-07-01,Defender,Right-Back,both,184.0,France,28.468172484599588,16.118095750958314,810.4368446129131,0.04431314623338257,0.22156573116691286,2031.0,3.0,0,15.713499974717164,0.40459577624115006
452877,Mehdi Merghem,450000,2025-12-19,1000000,2019-06-03,70,False,0,1,1182,21,5,0,0.0,0.0761421319796954,1997-07-19,Attack,Right Winger,left,185.0,Algeria,28.418891170431213,13.017005083966255,807.6333753568132,0.0,0.0,82.0,1.0,0,12.949787263469721,0.06721782049653413
452477,Junior Adamu,5000000,2025-12-19,8000000,2022-11-10,70,False,7,4,2825,65,6,1,0.2230088495575221,0.127433628318584,2001-06-06,Attack,Centre-Forward,right,183.0,Austria,24.53661875427789,15.424948670398354,602.0456598927814,0.10995723885155773,0.10995723885155773,1637.0,3.0,0,15.009934947390356,0.41501372300799844
452068,Ayman Azhil,400000,2025-12-19,700000,2024-12-30,70,False,0,2,3006,58,3,0,0.0,0.059880239520958,2001-04-10,Midfield,Defensive Midfield,right,175.0,Morocco,24.692676249144423,12.899222326086994,609.7282603450611,0.0,0.0,0.0,1.0,1,13.293060009773914,-0.39383768368691996
451906,David Nemeth,4000000,2025-12-19,4000000,2021-06-02,70,False,0,1,2691,32,3,0,0.0,0.0334448160535117,2001-03-18,Defender,Centre-Back,both,191.0,Austria,24.75564681724846,15.201805169084134,612.8420493403439,0.0,0.047293746715712036,1903.0,3.0,0,14.687067726999187,0.5147374420849467
449592,Cameron Puertas,10000000,2025-12-19,15000000,2024-06-04,70,False,13,20,5257,101,14,0,0.2225603956629256,0.3424006087121932,1998-08-18,Midfield,Central Midfield,right,178.0,Spain,27.33744010951403,16.118095750958314,747.3356317412665,0.0,0.0,682.0,3.0,0,13.904278234345439,2.2138175166128757
448705,Diant Ramaj,7000000,2025-12-19,18000000,2024-05-31,70,False,0,0,4702,54,3,0,0.0,0.0,2001-09-19,Goalkeeper,Goalkeeper,right,189.0,Germany,24.249144421629023,15.76142084987672,588.0210051810219,0.0,0.0,2160.0,3.0,0,15.185484813208907,0.5759360366678123
448258,Josha Vagnoman,10000000,2025-12-19,12000000,2024-12-20,70,False,8,10,6612,102,12,0,0.1088929219600726,0.1361161524500907,2000-12-11,Defender,Right-Back,right,190.0,Germany,25.021218343600275,16.118095750958314,626.0613673981188,0.08928571428571429,0.08928571428571429,2016.0,3.0,0,15.264741545934548,0.8533542050237664
443710,Angelo Stiller,45000000,2025-12-19,45000000,2025-06-05,70,False,10,26,11757,160,17,0,0.0765501403419239,0.1990303648890023,2001-04-04,Midfield,Defensive Midfield,left,183.0,Germany,24.709103353867214,17.622173069956816,610.539788552092,0.06915983606557377,0.32274590163934425,3904.0,3.0,0,16.976958550235125,0.6452145197216907
443331,Patrick Osterhage,12000000,2025-12-19,12000000,2025-10-14,70,False,5,5,7118,113,19,0,0.063220005619556,0.063220005619556,2000-02-01,Midfield,Defensive Midfield,left,186.0,Germany,25.880903490759756,16.300417291085605,669.8211654980205,0.1220614828209765,0.0,2212.0,3.0,0,14.855982051275754,1.4444352398098506
442891,Martin Terrier,12000000,2025-12-19,35000000,2022-11-02,70,False,69,30,15319,257,12,3,0.4053789411841504,0.1762517135583262,1997-03-04,Attack,Left Winger,right,184.0,France,28.79397672826831,16.300417291085605,829.0930958280569,0.4904632152588556,0.0,367.0,3.0,0,14.8990763346312,1.4013409564544048
436064,Ramon Hendriks,5000000,2025-12-19,5000000,2025-03-27,70,False,0,2,6337,99,15,0,0.0,0.0284046078586081,2001-07-18,Defender,Centre-Back,left,189.0,Netherlands,24.421629021218344,15.424948670398354,596.415964050014,0.0,0.07407407407407407,2430.0,3.0,0,15.387422292841435,0.03752637755691879
435796,Kilian Fischer,7500000,2025-12-19,7500000,2025-10-14,70,False,1,2,4138,60,10,0,0.0217496375060415,0.0434992750120831,2000-10-12,Defender,Right-Back,both,182.0,Germany,25.1854893908282,15.830413711839864,634.3088758555198,0.043373493975903614,0.043373493975903614,2075.0,3.0,0,14.653134971115554,1.1772787407243097
434116,Alexander Prass,5000000,2025-12-19,12000000,2024-05-21,70,False,0,3,2424,45,1,0,0.0,0.1113861386138613,2001-05-26,Midfield,Left Midfield,left,180.0,Austria,24.566735112936342,15.424948670398354,603.5244741091794,0.0,0.18947368421052632,950.0,3.0,0,14.900764777949634,0.5241838924487201
432982,Andreas Skov Olsen,10000000,2025-12-19,20000000,2022-11-04,70,False,65,31,13193,227,17,0,0.4434169635412719,0.2114757826119912,1999-12-29,Attack,Right Winger,left,187.0,Denmark,25.973990417522245,16.118095750958314,674.6481782095374,0.2922077922077922,0.1461038961038961,1232.0,3.0,0,15.576448880495173,0.5416468704631416
432671,Luca Philipp,750000,2025-12-19,750000,2025-03-27,70,False,0,0,750,8,0,0,0.0,0.0,2000-11-28,Goalkeeper,Goalkeeper,right,192.0,Germany,25.05681040383299,13.527829818844937,627.8437476136332,0.0,0.0,630.0,3.0,0,14.07969572448,-0.5518659056350632
430592,Nikoloz Kutateladze,150000,2025-12-19,350000,2023-12-13,70,False,2,5,950,26,2,0,0.1894736842105263,0.4736842105263157,2001-03-19,Attack,Centre-Forward,right,184.0,Georgia,24.752908966461327,11.918397239722838,612.7065023019215,0.0,0.0,0.0,1.0,1,12.865084659847813,-0.9466874201249755
659542,Elye Wahi,12000000,2025-12-19,40000000,2023-10-16,70,False,48,17,8352,158,25,2,0.5172413793103449,0.1831896551724137,2003-01-02,Attack,Centre-Forward,right,181.0,Cote d'Ivoire,22.96235455167693,16.300417291085605,527.2697265569183,0.27906976744186046,0.4186046511627907,645.0,3.0,0,15.43766235738135,0.8627549337042542
429874,Ansgar Knauff,15000000,2025-12-19,15000000,2025-06-05,70,False,24,19,9166,166,19,0,0.235653502072878,0.1865590224743617,2002-01-10,Attack,Right Winger,right,180.0,Germany,23.939767282683093,16.52356082573315,573.1124575490238,0.288,0.18,2500.0,3.0,0,16.467086874241826,0.056473951491323504
453870,Benedict Hollerbach,10000000,2025-12-19,12000000,2025-06-05,70,False,14,7,4807,78,6,0,0.2621177449552735,0.1310588724776367,2001-05-17,Attack,Centre-Forward,both,181.0,Germany,24.591375770020534,16.118095750958314,604.735762262353,0.2341717259323504,0.15611448395490027,2306.0,3.0,0,15.480268924401429,0.6378268265568856
454863,András Schäfer,4500000,2025-12-19,5000000,2022-11-09,70,False,3,5,5222,95,10,2,0.051704327843738,0.0861738797395633,1999-04-13,Midfield,Central Midfield,right,178.0,Hungary,26.68583162217659,15.319588176962746,712.13360936716,0.0545785324439054,0.0,1649.0,3.0,0,14.516499802347413,0.8030883746153332
460245,Moritz Jenz,5000000,2025-12-19,7500000,2023-06-22,70,False,4,1,8026,97,30,0,0.0448542237727386,0.0112135559431846,1999-04-30,Defender,Centre-Back,right,190.0,Germany,26.639288158795345,15.424948670398354,709.6516736073339,0.050818746470920384,0.0,1771.0,3.0,0,14.999365663148364,0.42558300724999043
467434,Rocco Reitz,17000000,2025-12-19,17000000,2025-12-19,70,False,11,7,7431,122,7,1,0.1332256762212353,0.0847799757771497,2002-05-29,Midfield,Central Midfield,right,176.0,Germany,23.55920602327173,16.648723960844016,555.036188446963,0.07431874483897605,0.037159372419488024,2422.0,3.0,0,15.493003435681333,1.1557205251626836
524285,Luca Netz,6000000,2025-12-19,10000000,2023-12-14,70,False,4,17,6962,131,7,0,0.0517092789428325,0.2197644355070382,2003-05-15,Defender,Left-Back,left,184.0,Germany,22.598220396988363,15.607270193858982,510.6795651108609,0.0,0.22959183673469388,1176.0,3.0,0,15.228941100115359,0.37832909374362345
518505,Jamie Leweling,25000000,2025-12-19,25000000,2025-10-14,70,False,19,22,7788,157,15,0,0.2195685670261941,0.2542372881355932,2001-02-26,Attack,Right Winger,both,185.0,Germany,24.810403832991103,17.034386422832473,615.5561383560996,0.2615328732292045,0.2942244823828551,2753.0,3.0,0,16.358292967527333,0.6760934553051392
507345,Leonidas Stergiou,3500000,2025-12-19,7000000,2022-03-28,70,False,2,2,1640,37,1,1,0.1097560975609756,0.1097560975609756,2002-03-03,Defender,Right-Back,right,181.0,Switzerland,23.797399041752225,15.068273812173887,566.3162011523897,0.11523687580025609,0.11523687580025609,781.0,3.0,0,14.786821962117306,0.28145185005658035
507341,Fabian Rieder,8000000,2025-12-19,15000000,2023-06-07,70,False,8,10,3184,70,5,0,0.2261306532663316,0.2826633165829145,2002-02-16,Midfield,Attacking Midfield,left,181.0,Switzerland,23.838466803559207,15.894952224644102,568.2724995443943,0.24556616643929058,0.12278308321964529,1466.0,3.0,0,15.203401991232521,0.6915502334115811
505653,Fábio Silva,28000000,2025-12-19,28000000,2025-10-14,70,False,35,16,9032,191,21,0,0.3487599645704163,0.1594331266607617,2002-07-19,Attack,Centre-Forward,right,185.0,Portugal,23.419575633127995,17.147715103853763,548.4765228358025,0.38108680310515175,0.3175723359209598,1417.0,3.0,0,16.31598043197365,0.8317346718801133
504215,Giovanni Reyna,6000000,2025-12-19,42000000,2021-10-07,70,False,19,20,6430,169,12,0,0.2659409020217729,0.2799377916018662,2002-11-13,Midfield,Attacking Midfield,right,187.0,United States,23.09924709103354,15.607270193858982,533.5752161726215,0.10526315789473684,0.21052631578947367,855.0,3.0,0,15.383026830840345,0.2242433630186369
504153,Joe Scally,7000000,2025-12-19,12000000,2022-11-09,70,False,3,8,11072,148,22,0,0.024385838150289,0.065028901734104,2002-12-31,Defender,Right-Back,right,184.0,United States,22.9678302532512,15.76142084987672,527.5212265421611,0.0,0.06734006734006734,2673.0,3.0,0,16.60446734614793,-0.8430464962712119
503482,Min-jae Kim,25000000,2025-12-19,60000000,2023-06-15,70,False,7,5,14240,178,23,0,0.0442415730337078,0.0316011235955056,1996-11-15,Defender,Centre-Back,right,190.0,"Korea, South",29.09240246406571,17.034386422832473,846.3678811311767,0.03702180172768408,0.03702180172768408,2431.0,3.0,0,15.595643558552101,1.4387428642803712
503160,Paul Nebel,18000000,2025-12-19,24000000,2025-06-05,70,False,11,10,3962,63,12,0,0.2498738011105502,0.2271580010095911,2002-10-10,Midfield,Attacking Midfield,both,169.0,Germany,23.19233401779603,16.705882371415992,537.8843571930189,0.25677603423680456,0.16048502139800286,2804.0,3.0,0,16.14349862990985,0.5623837415061423
530173,Julian Niehues,1500000,2025-12-19,1500000,2023-06-28,70,False,0,0,819,19,2,0,0.0,0.0,2001-04-17,Midfield,Defensive Midfield,right,195.0,Germany,24.673511293634498,14.220976332738882,608.7821595571091,0.0,0.0,819.0,3.0,0,14.566452943507423,-0.3454766107685412
496921,Zaim Divanovic,150000,2025-12-19,300000,2023-06-14,70,False,0,1,1552,31,0,0,0.0,0.0579896907216494,2000-12-09,Midfield,Central Midfield,right,179.0,Montenegro,25.026694045174537,11.918397239722838,626.3354148307747,0.0,0.0,133.0,1.0,0,13.108687174768475,-1.1902899350456373
493513,Karl Hein,3000000,2025-12-19,3000000,2024-10-11,70,False,0,0,3015,34,0,0,0.0,0.0,2002-04-13,Goalkeeper,Goalkeeper,right,193.0,Estonia,23.685147159479808,14.914123179965662,560.9861959662144,0.0,0.0,1485.0,3.0,0,14.95354192093856,-0.03941874097289855
490609,Lasse Rieß,700000,2025-12-19,700000,2025-12-19,70,False,0,0,471,6,0,0,0.0,0.0,2001-07-27,Goalkeeper,Goalkeeper,right,192.0,Germany,24.39698836413416,13.45883704259595,595.2130412396975,0.0,0.0,471.0,3.0,0,13.827813591405684,-0.36897654880973363
486046,Maarten Vandevoordt,8000000,2025-12-19,11000000,2023-12-19,70,False,0,0,12818,143,4,0,0.0,0.0,2002-02-26,Goalkeeper,Goalkeeper,right,192.0,Belgium,23.811088295687885,15.894952224644102,566.9679258250445,0.0,0.0,923.0,1.0,0,15.260155442366688,0.6347967822774141
485747,Thomas Keller,600000,2025-12-19,600000,2025-12-19,70,False,0,0,335,12,3,0,0.0,0.0,1999-08-05,Defender,Centre-Back,right,188.0,Germany,26.37371663244353,13.304686600863562,695.5729290084284,0.0,0.0,333.0,3.0,0,13.580944516593853,-0.2762579157302909
483046,Josip Stanisic,32000000,2025-12-19,32000000,2025-06-05,70,False,6,11,7215,122,9,0,0.0748440748440748,0.1372141372141372,2000-04-02,Defender,Right-Back,both,187.0,Croatia,25.71389459274469,17.281246492014,661.2043751267846,0.031077348066298343,0.12430939226519337,2896.0,3.0,0,15.76679883945451,1.5144476525594879
481627,Sandro Cruz,1200000,2025-12-19,1200000,2025-09-17,70,False,1,2,4482,65,18,0,0.0200803212851405,0.0401606425702811,2001-05-12,Defender,Left-Back,left,182.0,Angola,24.605065023956197,13.997832948091215,605.4092248331126,0.0,0.0,1054.0,1.0,0,14.293953501643964,-0.2961205535527487
480692,Luis Díaz,70000000,2025-12-19,85000000,2024-12-16,70,False,90,44,18236,274,24,0,0.4441763544636982,0.2171528844044746,1997-01-13,Attack,Left Winger,right,179.0,Colombia,28.930869267624917,18.064005814299346,836.9951965804039,0.5061867266591676,0.27840269966254216,3556.0,1.0,0,17.158940759347672,0.9050650549516739
475413,Sacha Boey,15000000,2025-12-19,22000000,2023-12-21,70,False,5,12,11140,153,23,2,0.0403949730700179,0.096947935368043,2000-09-13,Defender,Right-Back,right,178.0,France,25.26488706365503,16.52356082573315,638.3145183392434,0.07352941176470588,0.22058823529411764,1224.0,3.0,0,15.442585390727324,1.0809754350058256
471055,Marvin Pieringer,4500000,2025-12-19,5500000,2024-12-20,70,False,14,9,4464,75,14,0,0.282258064516129,0.1814516129032258,1999-10-04,Attack,Centre-Forward,right,191.0,Germany,26.209445585215605,15.319588176962746,686.9350378843777,0.19911504424778761,0.09955752212389381,1808.0,3.0,0,14.488563381954666,0.83102479500808
468539,Daniel Peretz,2000000,2025-12-19,5000000,2023-10-18,70,False,0,0,1197,14,1,0,0.0,0.0,2000-07-10,Goalkeeper,Goalkeeper,right,190.0,Israel,25.44284736481862,14.508658238524095,647.3384820294577,0.0,0.0,300.0,1.0,0,13.115290096730263,1.3933681417938324
496094,Karim Adeyemi,60000000,2025-12-19,60000000,2025-10-14,70,False,32,22,7268,129,26,1,0.3962575674188222,0.2724270776004402,2002-01-18,Attack,Right Winger,left,180.0,Germany,23.91786447638604,17.909855136853043,572.0642411107692,0.37344398340248963,0.25853814235556977,3133.0,3.0,0,17.230329237605073,0.6795258992479702
668606,Yuito Suzuki,15000000,2025-12-19,15000000,2025-12-19,70,False,21,12,4575,69,6,0,0.4131147540983607,0.2360655737704918,2001-10-25,Attack,Second Striker,right,175.0,Japan,24.150581793292265,16.52356082573315,583.2506009544998,0.3221957040572792,0.3221957040572792,1676.0,1.0,0,15.536303601507074,0.9872572242260755
865682,Ezechiel Banzuzi,18000000,2025-12-19,18000000,2025-10-14,70,False,6,7,4320,70,18,0,0.125,0.1458333333333333,2005-02-16,Midfield,Central Midfield,right,191.0,Netherlands,20.83778234086242,16.705882371415992,434.2131728851578,0.21686746987951808,0.14457831325301204,1245.0,2.0,0,15.418016130375781,1.287866241040211
670116,Isak Hansen-Aarøen,800000,2025-12-19,1500000,2024-02-02,70,False,0,0,437,9,1,0,0.0,0.0,2004-08-22,Midfield,Attacking Midfield,right,173.0,Norway,21.32511978097194,13.592368256649284,454.76073367280065,0.0,0.0,412.0,1.0,0,13.237910604326864,0.3544576523224201
935047,Kyrylo Sigeev,150000,2025-12-19,600000,2024-06-06,70,False,2,2,3549,53,10,0,0.0507185122569738,0.0507185122569738,2004-05-16,Midfield,Central Midfield,right,182.0,Ukraine,21.593429158110883,11.918397239722838,466.2761828063533,0.0,0.0,381.0,1.0,0,14.105949849540972,-2.187552609818134
931838,Hugo Larsson,40000000,2025-12-19,40000000,2025-03-27,70,False,8,7,6550,96,4,0,0.1099236641221374,0.0961832061068702,2004-06-27,Midfield,Central Midfield,right,187.0,Sweden,21.47843942505133,17.50439003707821,461.32336013559933,0.05966191581040769,0.11932383162081538,3017.0,3.0,0,16.625490343608185,0.8788996934700251
927353,Johan Manzambi,30000000,2025-12-19,30000000,2025-12-19,70,False,6,6,1937,32,5,0,0.2787816210635002,0.2787816210635002,2005-10-14,Midfield,Central Midfield,right,182.0,Switzerland,20.18069815195072,17.216707972959764,407.26057790014715,0.2800829875518672,0.2800829875518672,1928.0,3.0,0,16.102462576250176,1.1142453967095882
926301,Tiago Pereira Cardoso,1500000,2025-12-19,1500000,2025-06-05,70,False,0,0,379,5,0,0,0.0,0.0,2006-04-07,Goalkeeper,Goalkeeper,right,190.0,Luxembourg,19.7015742642026,14.220976332738882,388.15202848789016,0.0,0.0,379.0,3.0,0,13.847171448330494,0.3738048844083881
924117,Finn Jeltsch,25000000,2025-12-19,25000000,2025-12-19,70,False,0,1,2226,31,5,0,0.0,0.0404312668463611,2006-07-17,Defender,Centre-Back,right,188.0,Germany,19.42505133470226,17.034386422832473,377.33261935581805,0.0,0.044642857142857144,2016.0,3.0,0,15.73744832347786,1.2969380993546125
923945,Noahkai Banks,15000000,2025-12-19,15000000,2025-12-19,70,False,1,0,1077,19,5,0,0.0835654596100278,0.0,2006-12-01,Defender,Centre-Back,right,193.0,United States,19.04996577686516,16.52356082573315,362.90119609973385,0.08356545961002786,0.0,1077.0,3.0,0,15.623889226814596,0.8996715989185535
923595,Max Moerstedt,7000000,2025-12-19,7000000,2025-03-27,70,False,3,1,1199,32,5,0,0.2251876563803169,0.0750625521267723,2006-01-15,Attack,Centre-Forward,right,194.0,Germany,19.926078028747437,15.76142084987672,397.04858560773135,0.2723146747352496,0.0,661.0,3.0,0,14.988211687985428,0.7732091618912911
919515,Jeanuël Belocian,12000000,2025-12-19,20000000,2024-10-09,70,False,0,1,3049,55,4,1,0.0,0.0295178747130206,2005-02-17,Defender,Centre-Back,left,186.0,France,20.83504449007529,16.300417291085605,434.09907890341674,0.0,0.0,354.0,3.0,0,14.495171229318354,1.8052460617672512
894914,Antonio Nusa,32000000,2025-12-19,32000000,2025-12-19,70,False,12,15,5433,108,1,0,0.1987852015461071,0.2484815019326339,2005-04-17,Attack,Left Winger,right,183.0,Norway,20.673511293634498,17.281246492014,427.3940692080331,0.15314804310833807,0.1020986954055587,1763.0,3.0,0,16.166347418008492,1.114899074005507
892160,Luka Vuskovic,40000000,2025-12-19,40000000,2025-12-19,70,False,9,2,3765,42,9,1,0.2151394422310757,0.047808764940239,2007-02-24,Defender,Centre-Back,right,193.0,Croatia,18.81724845995893,17.50439003707821,354.08883960382667,0.2054794520547945,0.0410958904109589,2190.0,2.5,0,15.804073488343771,1.7003165487344383
